col1,col2,col3,col4,col5
1.053578338,0.024703786,0.170107844,3,2
-2.320260175,0.17584065,1.080659541,6,0
-0.119761443,0.496123257,0.466429338,7,0
-0.237176817,0.283541076,0.438516321,4,1
-0.431909798,0.349939207,0.795056274,3,0
-1.542148964,0.956441764,0.341707457,2,1
-0.750411277,0.164253637,3.410316663,5,0
0.828885747,0.809237321,0.047381856,2,1
-1.013661341,0.943512864,0.21108207,3,1
0.211839786,0.849939118,2.279831897,6,0
1.273084872,0.581128365,0.851811556,5,2
-1.85341448,0.813911331,0.451315782,7,0
-0.510408925,0.285731349,3.543225985,6,1
0.056692649,0.732790221,0.566990055,6,3
0.336845804,0.260634049,2.125544009,4,0
0.719045328,0.363193192,1.409337443,8,0
0.33134022,0.745579165,1.053846595,4,1
0.474178989,0.150544387,0.00368232,7,0
0.344204436,0.471752775,0.441253018,6,1
-1.977920559,0.331836948,1.512700209,5,1
0.573607403,0.954453009,0.266317293,4,0
0.195875595,0.967764662,0.115613548,5,1
-1.04873884,0.142167972,2.527507018,5,1
-0.703637758,0.624239073,0.432802048,5,0
0.414323859,0.724168494,0.355558137,6,2
-0.676185628,0.370116879,0.501528082,4,0
1.587890554,0.623017423,0.820008574,5,0
-0.866830676,0.57182686,2.481276196,7,1
0.794297455,0.541955003,0.249036217,5,1
-1.860680855,0.811272027,0.598584002,6,2
-2.13347549,0.94559545,0.196068723,6,0
0.93087827,0.233985406,0.674405103,5,0
0.543255603,0.246285862,0.180128346,5,2
1.786620888,0.335948699,0.528818048,6,2
-1.844924462,0.858008151,0.861192004,3,3
1.409451109,0.932866578,0.148597492,4,2
1.123578142,0.70504695,0.171134112,3,3
-0.559346663,0.833015844,0.719805824,7,0
-1.352761667,0.394204033,0.833154901,6,1
-0.008678778,0.817795933,0.282851196,5,2
-2.065433509,0.990921388,0.9909289,5,1
0.424119597,0.293003676,0.481131411,2,2
1.365841332,0.178020342,0.565331591,4,1
-1.410546378,0.349696408,0.406791049,7,2
-0.170515318,0.557560368,8.958213578,5,1
-0.488425191,0.680574994,0.021391489,4,0
-0.082220831,0.310786594,0.121763864,4,0
-0.023752454,0.952620578,1.015068689,5,3
-1.695837156,0.104502086,3.04520483,6,0
1.147252898,0.219938715,0.06525969,4,0
0.211777599,0.950466773,0.901883637,4,1
-0.619122138,0.022853591,3.661837051,3,1
-0.126429707,0.930529636,0.890086558,6,2
-0.258929047,0.51733845,0.893110414,3,2
-1.47140879,0.857440155,0.557547114,3,1
0.612905698,0.328653704,0.569557123,5,0
0.536349167,0.723469685,0.372632281,4,1
0.9896255,0.379326799,1.95706563,4,0
0.076121165,0.278153868,0.452511808,4,1
-0.879806561,0.006705668,1.137386394,6,2
-0.327713731,0.222037647,0.478750629,5,0
-0.970938853,0.418121975,0.304750991,6,3
-0.247169828,0.288610673,0.490454728,7,1
2.289450701,0.201861141,0.559312974,2,0
-0.840496026,0.211099479,0.841588624,6,1
0.848352662,0.120295228,0.803973777,7,0
1.450060604,0.508874282,0.463800346,5,0
1.503967901,0.986113942,0.417918707,6,1
0.21010392,0.692525412,0.305074416,3,2
-0.202668647,0.66284258,0.687862238,5,1
1.385068333,0.527084119,2.069980762,4,1
-0.860124058,0.941201031,0.563559818,7,1
-0.174987123,0.121904556,1.422421704,6,1
0.57363532,0.008040468,0.944390248,6,1
2.576456015,0.495240505,1.239741842,5,1
0.394093121,0.250894876,1.404913584,2,0
-0.288529278,0.078559666,0.362470483,4,0
1.391432544,0.254315139,0.157798352,4,0
0.454597263,0.296353711,1.426048105,6,1
1.070756164,0.59574844,0.218427465,5,0
0.448684766,0.198659832,2.34579566,8,1
0.778340609,0.2427084,0.694276962,8,0
-0.544767101,0.49522223,2.664509117,6,2
0.351869528,0.467532701,0.524177823,5,1
0.939480829,0.440565775,0.296471575,7,0
0.867540803,0.775520461,0.219968183,3,2
0.356317427,0.03235634,0.453364249,4,0
1.17587464,0.009610347,1.745701067,4,1
-0.670932829,0.903698337,1.067611724,6,1
-0.548482177,0.45818213,0.350956909,7,0
-1.692271765,0.859135967,0.844008156,6,1
0.204937669,0.845250071,0.71836853,3,0
0.85942056,0.564736464,0.772182209,2,2
0.130615912,0.049561253,0.16716295,5,1
-0.783417281,0.263368496,0.83514089,6,2
0.627085549,0.291950304,0.245300402,7,0
-0.128656225,0.714357532,0.866141288,4,2
0.873176641,0.134852036,0.783955982,6,4
-0.829799057,0.222697298,0.519780391,6,1
1.39787857,0.116103777,0.239006955,6,1
1.48929029,0.754355776,0.250326313,2,1
-0.139686849,0.480632886,2.498954182,5,0
0.891533651,0.901548033,3.781694075,6,1
-0.506268848,0.932210906,0.818932879,9,0
0.880211269,0.754012094,0.088149468,6,4
0.771108639,0.0563541,0.686299789,5,1
0.363743287,0.932041658,0.222139314,6,1
-0.254733264,0.946242369,0.386696658,6,1
0.711128689,0.97716821,0.077285899,6,0
0.372597197,0.589788062,0.013171123,3,1
-0.727722162,0.065925422,2.575545552,5,0
-0.473494715,0.403357151,0.284054821,7,3
0.683992022,0.422677325,0.196919652,4,2
1.026602722,0.823019408,0.961657175,5,0
-0.446491222,0.878945278,0.88251913,5,1
1.072509275,0.06302704,1.532396321,3,0
1.333767527,0.331824803,1.265184799,8,3
-1.518647587,0.217362329,1.538437073,4,0
0.104051944,0.400493766,0.913652769,5,0
0.866215023,0.655735565,0.34971241,7,1
-0.833335523,0.625495693,0.521932429,4,1
0.56770178,0.699616845,0.016557728,6,1
0.306710847,0.573069998,1.513464962,5,2
-1.069340008,0.786599806,0.141060923,8,1
0.851868777,0.0596824,0.737408947,3,0
-0.717599728,0.742892162,2.005745996,3,0
-1.345052378,0.084653379,0.412862734,5,1
0.186365672,0.185558176,0.390931054,5,2
0.488413779,0.753929298,0.040298358,6,1
0.912805434,0.662926477,0.438103081,4,0
2.471630372,0.799572104,1.28734143,6,4
0.306405249,0.231860967,0.72319106,4,1
1.138469027,0.71953616,0.227356167,4,1
-0.567342259,0.922374869,0.000685701,6,2
-0.287899735,0.496146051,1.576661055,4,0
-1.40920094,0.845267083,3.640110336,5,0
-0.142147755,0.011051191,1.156778992,8,1
0.436398269,0.408866838,0.684620978,9,1
-0.150278915,0.186306686,0.427769082,1,2
-0.928786786,0.950675938,0.073324544,6,2
0.888946062,0.040015269,3.358408914,5,1
1.013041203,0.111125526,0.343012002,5,2
-0.346259847,0.494480318,2.711444199,4,3
-0.200642966,0.163696258,1.390549979,5,4
0.006714305,0.187304001,1.081697875,8,1
1.137511255,0.080438008,1.102399396,6,0
1.548049967,0.262995438,1.252061542,4,1
-0.789868759,0.962606044,1.258730428,7,0
-0.657288925,0.81857368,0.682734748,5,1
-0.544420835,0.500195239,0.329458101,4,2
-0.533535959,0.06834488,0.229731682,2,3
-0.512463626,0.407261164,1.273247147,5,3
0.688120812,0.451188188,0.079906976,6,1
1.572504085,0.724904438,0.321363854,5,0
0.430278643,0.156979686,0.449994716,9,0
1.201185031,0.149927719,0.244833125,6,1
0.448122746,0.656651516,0.410160585,7,0
-0.215968405,0.980303118,0.179139168,7,1
0.843649654,0.811702283,0.201755881,5,0
0.867572304,0.158731729,0.252842443,4,2
-0.151264787,0.510214542,2.069270531,6,2
-0.594035877,0.937090255,0.505602567,5,1
0.608206566,0.618735498,0.816116697,6,4
0.749056486,0.966298213,0.632036843,8,0
2.148499512,0.088539064,1.219464939,6,1
0.457185908,0.749543372,0.072492168,6,2
-0.600091482,0.318889106,0.347913411,6,1
0.104338203,0.589950271,1.29987758,7,0
0.199847075,0.701495486,1.166573961,6,1
1.538281567,0.897561357,3.144001223,4,0
0.299339683,0.260278858,1.2807699,4,1
0.055109129,0.176161481,0.052476742,4,0
-1.030345694,0.814911011,0.659841703,5,3
-0.248072389,0.184195473,0.314641291,5,1
0.10601029,0.94674983,3.643561447,6,4
-1.796158715,0.420655986,0.629359185,3,1
-0.189881779,0.452817513,1.311033519,5,0
-1.78413563,0.464174222,0.032326925,3,1
0.027661033,0.1432963,0.337492671,6,2
0.47083323,0.938990411,1.118695433,3,1
0.658523193,0.718708219,0.922142129,7,3
-0.699936405,0.453857105,1.147502218,5,0
0.194376321,0.344359417,4.138951056,3,0
-1.087700294,0.432637213,0.70955119,5,1
-0.418165791,0.217892117,0.206762215,5,1
0.567031851,0.349771255,1.065823162,4,2
0.025487472,0.190176626,1.857347655,7,1
-1.95493668,0.736268782,1.474802638,3,0
0.229078491,0.87010981,1.93250319,6,2
-1.399366961,0.612377269,1.790482611,6,2
-0.526748936,0.169950853,1.714580457,5,0
0.16118066,0.761709835,4.312956399,7,2
1.60302365,0.213628662,0.379734256,4,1
-0.872246974,0.59702974,0.736225505,4,1
-1.349882394,0.451733794,0.009024338,6,0
-1.308787306,0.219376642,0.234244878,6,1
-1.625410086,0.840032274,1.354203047,4,2
0.675843289,0.441550418,0.308997737,8,2
-1.212571099,0.899842111,1.657305082,3,1
1.669525057,0.342933954,1.324219758,5,1
-1.930217011,0.100579033,1.355160178,7,1
-0.128663034,0.31585139,0.617072558,6,1
-0.54014219,0.309900974,2.216097361,4,1
0.246706406,0.677723371,0.049447333,8,3
-0.071231532,0.739383352,1.554307473,6,3
0.335291291,0.864465444,1.438524674,6,1
-0.291387341,0.305911673,0.81167861,2,2
0.406054848,0.926436172,1.020772863,5,1
0.817482885,0.308157188,0.788754383,5,3
-1.257078345,0.63845183,0.719471721,6,2
1.313545877,0.863111492,1.287671155,6,0
-0.884037318,0.693018397,0.208924663,6,0
-1.380531105,0.876106312,0.128893423,4,0
-1.819654908,0.512740512,0.190139835,7,0
-0.79139859,0.429230073,0.996790791,7,1
1.384471278,0.807670528,1.368341797,3,0
0.875910041,0.97003241,0.451796172,8,0
-1.157463629,0.06329444,0.002645085,8,0
-0.07454812,0.885518191,1.67550486,2,0
0.041110836,0.614125523,2.706846045,2,0
0.119555526,0.832114996,0.293656434,4,0
-1.087633118,0.714912291,3.447636042,5,3
-1.363608313,0.477267047,0.367656174,6,0
-1.002812376,0.749452079,0.198712045,5,1
-0.434039109,0.015331439,0.625684548,5,0
-0.395904772,0.165940117,0.32191633,2,1
-1.644600263,0.285350357,0.17475164,4,0
1.683186152,0.53863164,0.3958698,2,2
0.441844591,0.331017705,1.753931786,4,0
-0.440896173,0.886796472,0.058746255,7,0
-0.298421747,0.024927293,0.822374086,5,1
1.103399616,0.423042264,0.420925989,7,2
0.998740491,0.03520517,1.090271528,6,3
0.293330924,0.576436174,0.320792048,3,1
-0.343457938,0.106871448,0.077317395,5,3
1.054916619,0.964546485,0.609479072,3,2
0.037795093,0.604270324,3.384138332,2,0
0.199319475,0.214455262,0.786383898,5,0
-1.172663247,0.558774529,0.997841674,4,1
-0.345667059,0.708423616,1.089988307,4,1
0.093577641,0.030066106,0.538749659,4,0
-2.083087973,0.395133349,1.39024138,2,1
1.422601224,0.631498276,0.126589647,3,2
0.968387783,0.318599725,0.223733118,8,0
1.003750874,0.650889747,0.026224586,4,2
-0.909407546,0.9649456,1.831102183,5,0
-0.62914474,0.994773601,0.422924389,7,0
-0.375541495,0.443371597,0.604675882,6,1
-2.028886114,0.93205621,1.252826281,4,1
-0.905386122,0.32148551,0.107508281,5,2
-0.094776582,0.604090773,0.135180463,6,2
1.816921886,0.812266377,0.939585129,7,1
-1.394876609,0.317951373,1.706423506,6,0
-0.625375736,0.439654002,1.218870238,4,2
-2.34955347,0.27575994,0.010739083,7,0
-1.247912908,0.0797972,0.24513802,6,0
0.163433753,0.55336143,0.52521693,5,4
-1.450866959,0.16886145,0.803152643,4,3
0.385197449,0.221126499,3.614020835,4,1
1.029106834,0.224561018,1.342480517,5,2
0.364163537,0.899018833,0.496899835,6,0
0.278924496,0.637036086,0.855936418,5,1
-1.708196061,0.287474344,2.573391308,6,2
-0.606706989,0.458890606,0.256936002,5,1
0.710463057,0.887153264,0.543158452,5,1
0.718895724,0.803319289,0.266047918,7,3
0.350281472,0.058453248,0.855801812,3,0
1.016128899,0.706608141,1.474792554,5,1
-1.265130645,0.047046207,3.574562599,7,3
0.691684369,0.342196329,0.643976692,4,0
2.202858081,0.243454984,1.617544197,6,2
-0.458099763,0.934885745,0.550484225,4,1
0.405057315,0.110659281,0.246585835,10,0
0.116007272,0.789253124,0.483907245,6,1
0.664482194,0.441322645,0.020969932,3,0
-0.222697294,0.903848512,0.799146161,4,0
0.444763583,0.859151531,1.07787235,3,1
0.572758482,0.536772793,0.199037598,3,0
-0.763973088,0.905355012,0.49984942,9,1
1.348331525,0.113793805,0.613998665,6,0
-0.765082804,0.854370453,2.230808128,9,0
0.319443754,0.542355157,1.665273804,4,3
0.126348148,0.213889616,0.125782403,3,1
1.223847822,0.605064974,0.81523301,7,0
-0.397621334,0.087329806,5.399426825,5,0
0.775862327,0.614791718,1.606885166,5,2
-1.661977243,0.229004064,1.310909729,4,2
1.604716047,0.71483655,0.919877487,6,1
0.844031101,0.110855885,4.211547281,4,0
-0.844253658,0.284770187,0.934844076,3,1
0.017657049,0.217303743,0.180235858,4,0
1.155226099,0.413528599,0.848324853,4,0
-0.436114561,0.740768617,1.005939097,5,1
-0.153854226,0.910557916,1.661969672,3,0
-1.238308711,0.231916567,0.889053936,8,0
-1.422935639,0.095315323,3.040577117,6,1
2.022134107,0.48094462,0.381388484,4,4
-0.005917295,0.220896895,0.812439193,5,4
-2.140371833,0.755191095,2.383863586,6,2
0.78870411,0.903679354,0.521656262,6,1
-0.317405232,0.294008661,0.64104122,6,2
0.257781456,0.135122101,0.090094284,7,2
-0.70519937,0.142195654,1.045456428,4,1
0.603351221,0.206385991,2.358647961,6,1
0.302843502,0.198691666,0.078351814,7,0
0.218290636,0.663770587,0.985080408,7,0
0.94428369,0.108264427,1.119763229,4,0
1.157717969,0.416262659,0.183233042,6,1
-0.713736942,0.104609929,0.566816202,2,1
0.797347667,0.904253176,0.750569348,7,3
0.21128451,0.727064762,0.609799003,5,0
0.496410954,0.310687352,2.176333252,6,1
2.671524631,0.759170544,0.946706382,3,2
-1.168933025,0.569166583,0.116813207,5,0
-0.650101286,0.495113876,0.897990528,6,0
0.906321743,0.402548547,3.27185833,5,1
1.860470572,0.606188634,0.222656582,5,0
1.225835616,0.552380843,1.187712901,6,1
-0.58923609,0.576534114,0.025559336,5,1
-0.426312037,0.462618725,0.790861322,2,2
-2.756160443,0.559199445,2.416401029,4,1
-1.465808886,0.559372151,0.652487743,4,1
1.389562051,0.78908485,0.062979656,5,1
0.540484414,0.942097987,3.499385476,4,1
0.220745116,0.698247367,0.580649641,7,1
-0.412983029,0.600023473,1.693415009,8,1
-0.308175979,0.156827781,1.329201936,6,3
0.042244517,0.141085179,0.981038009,4,0
-1.034839131,0.972333369,0.541077815,6,2
1.38637157,0.376132926,0.880810965,7,0
0.564339259,0.950197575,0.529750737,2,0
-0.040853271,0.700010313,2.732958023,5,2
-0.208599723,0.961750302,0.415459639,5,2
0.870237574,0.133709922,0.370710035,5,0
1.021899077,0.350130397,0.248287431,1,1
-0.613992135,0.101264264,1.138033066,6,1
2.411888048,0.897264927,1.661284552,7,0
1.036217047,0.807990213,0.548618737,5,0
0.97744344,0.13178935,2.431355464,4,0
0.610506728,0.467634564,1.872477989,3,0
0.087996214,0.277529997,1.038807102,7,0
-0.319643727,0.997019578,0.335638248,4,2
-0.470118422,0.006723064,0.010279279,5,2
-0.643134766,0.747083912,0.468860001,4,0
-0.930782641,0.472145826,0.964516314,3,0
0.037344173,0.432532656,0.563332931,3,0
0.510421277,0.331687561,0.091364764,8,0
-0.209012864,0.663244827,0.008333332,5,0
1.125531196,0.259427404,0.544066174,4,0
0.243661245,0.569797396,8.244495496,4,0
1.763717279,0.182006157,1.148165169,3,2
-0.388117385,0.172810332,0.249339347,5,1
-0.535999546,0.450993418,0.563454776,5,1
0.283973772,0.895749083,0.103353598,2,2
-0.03749144,0.605135565,1.50627056,4,1
-0.60244032,0.350103802,1.489011023,6,0
-0.585258471,0.015755065,1.053965194,4,1
0.568046664,0.879022918,0.016539971,6,2
0.664061693,0.483358187,0.106520595,7,1
0.478633499,0.219889302,1.678771689,3,0
0.907999461,0.808448463,0.678317733,6,1
-0.545808097,0.656613086,1.881515334,8,2
-0.531559566,0.93429048,0.487574364,3,0
-0.340162577,0.336774019,2.177101322,3,0
1.476947017,0.828061173,0.670648777,5,0
0.337793524,0.950041678,1.907717184,2,0
-0.511227505,0.440606132,0.015144786,4,1
0.826814663,0.864381598,0.278797985,4,1
1.512622024,0.263650418,0.165474479,6,0
-2.196285432,0.131376103,0.533636493,4,0
-0.836175936,0.143440746,0.338453934,4,1
-0.50402137,0.695574689,0.223474504,4,1
0.63816763,0.58520603,0.115440575,4,1
0.790076638,0.682689307,0.235268868,2,1
0.521426011,0.997252865,0.332693643,5,1
1.001862933,0.626536625,0.301500854,5,1
-0.376113073,0.452216606,1.394990188,3,1
-1.510338276,0.31483285,0.559446785,7,0
-1.771900494,0.326900314,0.11709606,4,1
0.853962461,0.029598017,1.406810628,5,1
0.463454992,0.21643466,0.089390172,7,0
-1.510687622,0.518654493,0.254000251,4,1
0.445408037,0.128612176,0.231350363,7,2
-1.141751133,0.230236105,1.121823905,5,0
0.860893105,0.022583647,2.426305755,3,1
-0.016778101,0.830669229,0.266065892,6,1
-0.511828012,0.95138469,0.289065014,4,5
-1.440855383,0.933962494,1.061349322,4,1
-0.122881547,0.405538258,0.324796576,5,3
1.600783883,0.166887627,2.329451111,8,1
-0.43411736,0.847632147,1.669931317,7,0
-1.258820297,0.872187994,0.909716917,9,1
-0.841874372,0.688433948,0.646099633,7,1
-0.213714913,0.465460349,0.032209159,8,2
0.016719862,0.591125746,0.608537939,3,1
0.60336123,0.604827472,1.255903015,4,2
0.850055027,0.759952808,2.017222774,7,3
-1.441604128,0.448498822,0.887113787,5,1
0.747071686,0.604954741,0.021293582,6,0
1.379805846,0.157680048,0.453175263,4,1
0.172514021,0.813074092,0.200235651,6,2
0.493116626,0.108605408,1.019925402,5,2
-0.328073896,0.169573174,0.478146827,8,0
-1.493757212,0.982248362,0.101372926,1,1
0.359595041,0.087388846,0.237546764,3,2
-0.171293505,0.856825676,3.133274676,5,2
1.664451621,0.628849794,0.357745501,9,2
-0.750322167,0.34564055,0.990984654,1,0
-0.162799106,0.506632029,0.701557668,2,2
-1.103710707,0.774818275,0.134419247,4,1
0.600302618,0.586104695,1.236443688,4,0
-0.51619072,0.065988425,3.271127301,3,2
1.295385554,0.569675545,0.208978471,3,1
0.800729251,0.228674887,0.821494735,6,1
-0.066558942,0.461348066,0.369087858,5,3
0.677809238,0.326498146,0.160754271,5,1
0.479935415,0.936215641,0.636335068,6,0
-0.820672477,0.701097421,0.108832305,6,0
1.622649137,0.165121723,0.784351729,7,1
-0.914815473,0.356761273,0.670407463,5,1
-1.257701163,0.609358122,0.723722381,4,2
-1.165867213,0.40351186,0.330478339,6,0
-0.172063298,0.886782197,3.067650093,5,0
-0.83903935,0.039614467,1.119374145,7,1
-0.117696566,0.803064634,2.192024018,7,0
-0.18966515,0.092295137,0.055770948,2,2
-0.377974215,0.426348957,0.265670129,4,1
1.549337098,0.649623372,1.14542085,7,1
-1.513558409,0.184949453,0.250549137,7,1
-1.159154806,0.582996819,1.154191222,7,0
-0.463774187,0.263694758,1.565455559,6,1
1.278406092,0.774241607,0.231219014,7,0
-0.003727319,0.677295829,3.32250236,5,2
1.171959319,0.388109801,0.462639915,4,1
-0.076931685,0.014492349,1.538617895,5,1
0.354331832,0.899897148,0.667317263,4,1
-0.156933696,0.880465411,0.74800977,7,1
0.889636607,0.581710407,0.778896778,6,0
-0.723744245,0.074918026,3.242618199,6,0
0.714778073,0.381602817,0.694266722,3,1
-0.297931876,0.539601342,0.031778667,6,2
-0.073606663,0.777500999,0.15026093,2,1
0.486794422,0.550620798,4.226037567,5,0
-0.560726923,0.053472874,1.00421724,4,1
-1.580362365,0.697304678,0.877701867,5,0
0.580347652,0.503202114,2.402655217,4,2
0.939979169,0.200423852,1.434584805,10,1
0.036915602,0.235497207,0.422530608,4,1
-0.772073905,0.112934933,0.381244643,5,1
0.797305417,0.543748696,0.064007367,6,0
0.596500037,0.442895663,0.531410034,5,4
-0.465940522,0.03502358,0.320882343,4,1
0.091030489,0.272961515,0.478651973,5,1
0.481726765,0.793934321,0.061898126,3,0
0.353158534,0.112591164,2.759022178,3,0
-0.117511862,0.116625084,0.01510607,5,1
0.940141372,0.732555223,0.538160424,7,3
-0.076449665,0.37637881,0.905186175,6,2
2.913714922,0.685308722,0.374715992,4,1
-0.094964058,0.828857627,1.835775133,3,1
0.124190142,0.243811356,3.986595093,7,0
-0.096461241,0.118321332,0.082932121,3,1
-0.338931271,0.286411036,0.243213105,5,1
-0.677850519,0.336058729,1.007823421,6,1
0.772846027,0.891766538,2.039362482,7,2
-1.163994574,0.372921548,0.466160994,3,3
-0.091284609,0.157786885,2.573879233,6,2
-1.747219578,0.948775629,0.10813659,6,1
-1.252800147,0.56202364,0.184106078,3,1
-0.989954943,0.68710751,0.159607306,4,0
2.747790964,0.423293188,0.583558771,4,0
-0.06118898,0.423975053,1.514289286,3,0
-0.000642478,0.098569055,0.647188636,6,1
0.135701828,0.842176854,2.543637718,5,2
-1.391875056,0.526013761,0.453843776,5,0
0.280549428,0.58665431,0.859256539,3,0
-0.193215189,0.318260384,0.286617792,4,3
-1.168030275,0.234125754,0.374676672,4,2
0.302093416,0.526549577,0.341243672,6,2
-0.824682655,0.603971261,1.997663549,5,2
0.069131178,0.165748483,0.745947144,8,2
1.534406185,0.450684392,0.409827162,5,1
-2.42333338,0.702317496,3.542542837,7,0
-0.367609831,0.400675025,0.959461308,2,0
-0.822421711,0.864457251,3.455863502,3,1
-1.262869907,0.157537059,0.51873742,2,0
-1.321150492,0.027221946,0.370257459,6,0
-0.559270036,0.031944936,0.06889263,8,2
0.114308944,0.0081143,5.700309132,4,2
-0.123954361,0.306918289,0.908374427,6,1
-0.785940286,0.437915872,0.620275847,4,0
0.19497123,0.283697964,2.118348463,6,2
0.087758012,0.036552376,2.406016482,6,1
-0.555477292,0.278347737,0.934924537,4,1
0.255196472,0.958101332,1.664692021,3,1
-0.707399274,0.099241094,0.686265594,5,0
0.330722059,0.700758851,0.138524472,5,0
0.762374935,0.209402165,0.056772497,4,1
-0.174632227,0.985173417,0.805737209,5,1
-0.814603144,0.475813293,1.636823016,7,2
-0.163671576,0.27853688,1.119713512,7,1
-0.496473887,0.745536847,0.872331649,5,2
0.41108962,0.78499747,0.787699718,4,2
-1.002062321,0.096954145,1.17964168,5,2
1.371017108,0.674019944,0.230708954,2,1
0.981849736,0.735883379,0.584896374,5,1
-0.749877169,0.936961118,0.10266074,4,0
1.024806414,0.615467366,0.032685363,5,1
-0.355507663,0.274100465,1.330140821,5,0
-0.134000374,0.630217346,0.462430912,3,1
0.439375406,0.798238698,2.943280816,4,2
-0.839649498,0.770826905,1.102154235,3,1
0.205665369,0.680983994,0.670464526,5,1
-0.667104698,0.81953347,1.561197861,4,1
-1.056643575,0.481988564,0.659829583,5,1
0.199971638,0.98501307,3.301350539,5,1
-0.518129573,0.454657016,2.127973007,5,1
-0.556369245,0.383457939,0.793884775,6,1
-0.651411709,0.513779069,0.694536679,4,0
0.174381486,0.636948395,0.224002136,8,0
-1.298689506,0.091849005,0.052125736,5,2
-0.708051892,0.744110305,0.673450909,5,1
0.346334802,0.898160457,0.135391568,5,2
-1.026134925,0.509288256,1.563839338,1,0
-1.14086207,0.710755182,0.17359856,6,1
0.278025018,0.717945617,0.563795099,10,0
-0.690399589,0.930837438,0.242889044,5,0
0.963099712,0.978500702,1.388417715,5,2
0.002447931,0.63329605,0.497030141,8,0
1.040706392,0.075834082,0.790308996,5,0
-0.481879201,0.221937266,2.863646443,6,1
-0.775804139,0.729573491,0.253248277,8,0
0.562610383,0.758632289,0.112871101,4,2
1.467700648,0.901305216,0.894022048,5,1
-2.005888689,0.555759804,0.12868332,6,0
-1.342880172,0.564371687,0.329143746,5,0
0.967337144,0.794763073,0.288501324,6,0
0.637821805,0.412457429,1.043300882,6,2
0.679644934,0.00371838,0.244272457,4,2
0.285780712,0.642136641,1.250582177,4,1
-0.844758184,0.448246486,0.368357237,4,1
1.988316067,0.123553685,1.901721014,5,1
-0.07747636,0.067594514,0.168026073,4,0
0.632313085,0.995649292,2.306774748,5,1
0.361691269,0.129268301,0.252793618,6,0
0.328016343,0.251904081,0.446704408,6,1
0.426152575,0.734195241,3.726859185,8,0
0.275227234,0.218445545,0.911969431,6,1
0.399305047,0.156829893,0.448686495,5,1
-0.168137886,0.573719471,3.511024719,7,0
0.41525781,0.626778643,0.518189284,8,1
-0.253849596,0.147322223,1.909516495,3,0
1.428618945,0.714761535,1.164367641,8,0
0.48817226,0.485990047,2.749906143,6,0
-2.60596608,0.124527022,1.624106504,6,2
0.754226242,0.342574202,0.285079577,5,2
-1.952953643,0.782928738,0.03747436,6,1
0.409394849,0.320019956,0.154309668,2,2
1.270731311,0.701362613,1.450088381,5,0
0.238332158,0.659518249,1.912879783,9,2
-0.218221816,0.422188828,4.45486761,9,0
-0.030257569,0.999196943,2.351295278,5,0
0.972952282,0.638240806,1.74777354,2,0
-0.260358304,0.814960301,2.294828782,2,4
-1.091293131,0.192203375,0.211876967,7,4
1.653331465,0.954089206,0.24645079,3,0
0.428014778,0.849045962,0.26902726,6,0
-0.139847449,0.56857921,0.492542505,3,1
0.759815168,0.320331103,0.82736152,8,0
-0.468626094,0.85815311,1.935305644,4,0
0.505482779,0.181961336,0.041989851,5,0
0.495109658,0.10690835,3.955331123,7,1
-0.1181771,0.50821876,1.32162863,3,1
-0.104219825,0.093416932,0.228423367,5,2
0.100486727,0.282696602,0.716270201,5,1
0.505077696,0.822426265,0.948740709,4,0
-0.893618755,0.785008467,0.748126264,4,0
1.55794693,0.646896327,1.230835728,3,0
-0.101811771,0.140335727,2.443873125,6,0
-1.081560218,0.295195546,0.512596456,4,1
-0.942643571,0.120798792,0.552858985,6,2
-2.273298261,0.059285991,1.122364692,5,1
1.217361072,0.720392997,0.240296887,3,1
0.825681015,0.059807482,0.189314512,4,0
1.56057504,0.812155767,1.680811706,5,1
1.134351297,0.098266647,0.256494507,6,1
-0.606603055,0.646867515,4.745680229,4,1
-0.830752736,0.469996656,1.794050548,5,1
1.361729555,0.959198207,0.91773274,5,1
-1.014647947,0.892395127,0.188023697,5,3
1.015999201,0.065653425,0.327445589,4,4
-0.838101639,0.397120984,1.612114616,4,0
0.44967383,0.777874715,1.091317755,6,1
-1.420482107,0.284662934,2.118545737,4,1
-0.767794338,0.361934701,1.57075754,5,1
0.174366288,0.98256455,1.302802245,4,0
1.105845744,0.554930211,0.699058481,6,1
-0.399550355,0.937809127,0.675514188,8,0
-0.87204553,0.996230686,0.022499633,5,0
0.227528109,0.238112212,5.002108997,5,2
1.321645202,0.084627374,3.120542135,3,2
-1.682625873,0.507808606,0.752959389,7,0
1.306412596,0.243516,0.106347659,5,1
-0.717327016,0.664657824,1.84603509,3,0
-0.115916605,0.123440891,0.212843481,6,2
0.543396467,0.284706232,1.312313629,4,2
0.240906827,0.366186797,0.124114035,4,2
-0.106856792,0.211175091,2.165312001,5,1
0.009571012,0.211246016,1.360849099,3,0
1.521958211,0.670592574,1.555728114,5,0
-1.640304977,0.060158975,0.39752084,6,1
0.993854554,0.034210976,0.316598752,5,1
-0.754056939,0.037858924,0.191230419,4,0
-1.458037138,0.103152278,0.350402384,7,1
0.007343373,0.597171685,0.035169009,6,0
0.036403748,0.829956441,0.458505137,5,1
-1.745610315,0.765947172,1.41603077,4,1
0.225708746,0.514749108,0.79805041,6,0
1.457225235,0.908034667,0.028323933,4,3
1.303518706,0.163919786,1.504999076,3,2
-0.611468141,0.142972241,0.034435757,4,0
